Request_ID,State,District,Category,Sub_Category,Citizen_Upvotes,Urgency_Level,GatiShakti_Status,Allocated_Budget_INR,Days_Pending,Infrastructure_Gap_Score
REQ_100231,Tamil Nadu,Trichy,Power & Energy,No Electricity Access,482.0,,Under Construction,23990585.0,196,1
REQ_100232,Tamil Nadu,Madurai,Power & Energy,No Electricity Access,264.0,,No Planned Project,0.0,220,8
REQ_100233,Tamil Nadu,Chennai,Sanitation & Waste,Lack of Public Toilets,428.0,High,Under Construction,47899512.0,183,3
REQ_100234,Tamil Nadu,,Digital & DPI,CSC Center Inaccessible,273.0,Critical,Completed,3845761.0,177,4
REQ_100235,Tamil Nadu,Coimbatore,Water Supply,Contaminated Water,47.0,Medium,No Planned Project,0.0,337,6
REQ_100236,West Bengal,North 24 Parganas,Water Supply,Broken Pipeline,,Medium,Pipeline,4789624.0,360,4
REQ_100237,West Bengal,Hooghly,Digital & DPI,Poor Telecom Connectivity,286.0,Medium,Pipeline,1058092.0,134,4
REQ_100238,Karnataka,Mangaluru,Water Supply,Low Water Pressure,324.0,Medium,Completed,33044643.0,235,2
REQ_100239,Gujarat,Surat,Digital & DPI,Digital Payment Failures,83.0,Critical,No Planned Project,0.0,140,8
REQ_100240,Uttar Pradesh,Agra,Water Supply,Contaminated Water,119.0,Medium,Under Construction,46985769.0,257,2
REQ_100241,Telangana,Medchal-Malkajgiri,Sanitation & Waste,Bio-waste Mismanagement,246.0,Medium,Completed,21720087.0,285,2
REQ_100242,Tamil Nadu,Madurai,Water Supply,Irregular Supply,1970.0,High,Pipeline,,90,7
REQ_100243,Maharashtra,Thane,Power & Energy,Frequent Load Shedding,884.0,Low,No Planned Project,0.0,328,7
REQ_100244,Telangana,Medchal-Malkajgiri,Digital & DPI,Poor Telecom Connectivity,192.0,Medium,No Planned Project,0.0,51,6
REQ_100245,West Bengal,Kolkata,Roads & Transport,Unpaved Roads,716.0,Medium,Completed,27421356.0,186,4
REQ_100246,Maharashtra,Thane,Roads & Transport,,902.0,Medium,No Planned Project,0.0,286,8
REQ_100247,Maharashtra,Nashik,Digital & DPI,CSC Center Inaccessible,135.0,,Pipeline,3055579.0,320,4
REQ_100248,Maharashtra ,Mumbai Suburban,Sanitation & Waste,Clogged Drainage,367.0,High,No Planned Project,0.0,122,7
REQ_100249,Karnataka,Bengaluru Urban,Water Supply,,294.0,Medium,Completed,20663719.0,179,2
REQ_100250,West Bengal,Hooghly,Sanitation & Waste,Bio-waste Mismanagement,336.0,High,Pipeline,1302701.0,132,5
REQ_100251,Maharashtra,Mumbai Suburban,Roads & Transport,Missing Streetlights,403.0,Medium,Completed,21999497.0,88,2
REQ_100252,Tamil Nadu,Chennai,Digital & DPI,Poor Telecom Connectivity,263.0,High,Completed,11612258.0,218,3
REQ_100253,Bihar,Gaya,Digital & DPI,Poor Telecom Connectivity,375.0,High,Pipeline,2027036.0,200,5
REQ_100254,Maharashtra,,Sanitation & Waste,Clogged Drainage,175.0,Medium,Completed,33881102.0,95,2
REQ_100255,Karnataka,Mangaluru,Sanitation & Waste,Clogged Drainage,118.0,Critical,No Planned Project,0.0,82,8
REQ_100256,Telangana,Warangal,Water Supply,Low Water Pressure,408.0,High,No Planned Project,0.0,162,7
REQ_100257,West Bengal,Howrah,Power & Energy,Frequent Load Shedding,128.0,High,Under Construction,45899055.0,315,3
REQ_100258,Gujarat,Surat,Power & Energy,Faulty Transformer,973.0,High,Pipeline,1312059.0,289,7
REQ_100259,Karnataka,Mangaluru,Water Supply,Contaminated Water,608.0,High,Completed,14977579.0,296,5
REQ_100260,Maharashtra ,,Power & Energy,Frequent Load Shedding,727.0,Medium,Under Construction,23729301.0,73,4
REQ_100261,West Bengal,North 24 Parganas,Roads & Transport,Potholes,180.0,Medium,Under Construction,5126357.0,340,2
REQ_100262,Bihar,Bhagalpur,Power & Energy,Faulty Transformer,,High,Completed,15040807.0,296,3
REQ_100263,Maharashtra,Mumbai Suburban,Water Supply,Broken Pipeline,274.0,Low,No Planned Project,132714.0,174,5
REQ_100264,Karnataka,Mangaluru,Power & Energy,Hanging Power Cables,720.0,High,No Planned Project,0.0,2,9
REQ_100265,Uttar Pradesh,Varanasi,Digital & DPI,Digital Payment Failures,543.0,Medium,Pipeline,1184521.0,107,6
REQ_100266,Tamil Nadu,Trichy,Sanitation & Waste,Open Garbage Dumps,223.0,Low,No Planned Project,0.0,167,5
REQ_100267,Gujarat,Vadodara,Roads & Transport,Unpaved Roads,423.0,High,No Planned Project,0.0,21,7
REQ_100268,Telangana,Warangal,Digital & DPI,No Public Wi-Fi Spot,266.0,Medium,No Planned Project,0.0,350,6
REQ_100269,Karnataka,Belagavi,Digital & DPI,Poor Telecom Connectivity,692.0,High,Under Construction,43899572.0,42,5
REQ_100270,West Bengal,Howrah,Water Supply,Broken Pipeline,710.0,Medium,No Planned Project,0.0,3020,8
REQ_100271,Gujarat,Surat,Sanitation & Waste,Bio-waste Mismanagement,520.0,Low,Under Construction,9517599.0,115,3
REQ_100272,Gujarat,Surat,Sanitation & Waste,Clogged Drainage,169.0,Medium,Pipeline,2533968.0,17,4
REQ_100273,Gujarat,Vadodara,Roads & Transport,Traffic Bottleneck,100.0,High,No Planned Project,148293.0,289,7
REQ_100274,Maharashtra,,Water Supply,Broken Pipeline,306.0,High,No Planned Project,336411.0,331,7
REQ_100275,Tamil Nadu,Chennai,Roads & Transport,Missing Streetlights,231.0,Critical,Under Construction,41729961.0,42,4
REQ_100276,Maharashtra,Nashik,Power & Energy,Hanging Power Cables,625.0,High,Pipeline,761228.0,229,7
REQ_100277,West Bengal,Hooghly,Digital & DPI,Poor Telecom Connectivity,429.0,Critical,Pipeline,4881138.0,264,6
REQ_100278,Maharashtra,,Roads & Transport,Potholes,444.0,High,Pipeline,4186678.0,132,5
REQ_100279,Uttar Pradesh,Varanasi,Digital & DPI,CSC Center Inaccessible,355.0,Low,Pipeline,4813066.0,106,3
REQ_100280,Tamil Nadu,Chennai,Water Supply,Contaminated Water,633.0,Critical,Pipeline,,139,8
REQ_100281,Tamil Nadu,Chennai,Power & Energy,Hanging Power Cables,,Critical,Pipeline,3513329.0,149,6
REQ_100282,West Bengal,Hooghly,Water Supply,Low Water Pressure,279.0,Medium,Pipeline,1366059.0,239,4
REQ_100283,TELANGANA,Warangal,Power & Energy,Faulty Transformer,888.0,Low,Completed,38428350.0,235,3
REQ_100284,Uttar Pradesh,Prayagraj,Power & Energy,Hanging Power Cables,975.0,Low,No Planned Project,182543.0,269,7
REQ_100285,Karnataka,Belagavi,Digital & DPI,CSC Center Inaccessible,,High,No Planned Project,0.0,287,9
REQ_100286,Maharashtra,,Water Supply,Low Water Pressure,511.0,High,Completed,21044238.0,255,5
REQ_100287,Bihar,Patna,Water Supply,Broken Pipeline,89.0,Low,No Planned Project,0.0,272,5
REQ_100288,Maharashtra,Nashik,Roads & Transport,Missing Streetlights,598.0,Critical,Pipeline,1189268.0,104,8
REQ_100289,Gujarat,Ahmedabad,Water Supply,Low Water Pressure,177.0,High,Under Construction,30160098.0,49,3
REQ_100290,Maharashtra,Pune,Roads & Transport,Traffic Bottleneck,362.0,High,No Planned Project,0.0,298,7
REQ_100291,Karnataka,Bengaluru Urban,Sanitation & Waste,Open Garbage Dumps,293.0,High,No Planned Project,0.0,342,7
REQ_100292,Maharashtra,Nashik,Sanitation & Waste,Lack of Public Toilets,717.0,Medium,Pipeline,3685582.0,312,6
REQ_100293,UTTAR PRADESH,Lucknow,Sanitation & Waste,Lack of Public Toilets,65.0,Critical,Pipeline,2961684.0,336,6
REQ_100294,Uttar Pradesh,Kanpur Nagar,Water Supply,Irregular Supply,257.0,Low,No Planned Project,0.0,345,5
REQ_100295,Tamil Nadu,Trichy,Water Supply,Low Water Pressure,347.0,,Pipeline,,39,5
REQ_100296,West Bengal,Kolkata,Roads & Transport,Traffic Bottleneck,373.0,Medium,No Planned Project,0.0,234,6
REQ_100297,Telangana,Nizamabad,Power & Energy,No Electricity Access,566.0,Medium,No Planned Project,0.0,173,8
REQ_100298,Bihar,Gaya,Roads & Transport,Potholes,927.0,Medium,Under Construction,24171195.0,304,4
REQ_100299,Gujarat,Bhavnagar,Sanitation & Waste,Lack of Public Toilets,194.0,Medium,No Planned Project,0.0,319,6
REQ_100300,Maharashtra,Nashik,Roads & Transport,Traffic Bottleneck,,Critical,Under Construction,32092502.0,23,4
REQ_100301,Maharashtra,Mumbai Suburban,Power & Energy,,709.0,High,Completed,27399640.0,301,5
REQ_100302,Karnataka,Belagavi,Water Supply,Low Water Pressure,87.0,Critical,No Planned Project,0.0,3,8
REQ_100303,West Bengal,Kolkata,Roads & Transport,Potholes,320.0,High,No Planned Project,0.0,247,7
REQ_100304,Uttar Pradesh,Agra,Sanitation & Waste,Lack of Public Toilets,266.0,High,Completed,47577260.0,277,3
REQ_100305,Bihar,Darbhanga,Sanitation & Waste,Clogged Drainage,97.0,High,Under Construction,30296806.0,264,3
REQ_100306,Tamil Nadu,Salem,Water Supply,Broken Pipeline,237.0,Critical,Under Construction,29920307.0,4,4
REQ_100307,Uttar Pradesh,Prayagraj,Roads & Transport,Unpaved Roads,127.0,Low,Under Construction,25373691.0,219,1
REQ_100308,Gujarat,Vadodara,Power & Energy,No Electricity Access,470.0,Medium,Under Construction,25115193.0,36,2
REQ_100309,West Bengal,South 24 Parganas,Water Supply,Low Water Pressure,445.0,,Completed,,312,2
REQ_100310,Gujarat,Surat,Roads & Transport,Missing Streetlights,668.0,Low,No Planned Project,0.0,240,7
REQ_100311,Telangana,Rangareddy,Digital & DPI,Digital Payment Failures,276.0,Low,Pipeline,833100.0,112,3
REQ_100312,Tamil Nadu,Coimbatore,Sanitation & Waste,Bio-waste Mismanagement,144.0,Medium,Under Construction,48889272.0,329,2
REQ_100313,Telangana,Rangareddy,Power & Energy,Frequent Load Shedding,262.0,,Under Construction,,328,3
REQ_100314,Karnataka,Mangaluru,Power & Energy,Hanging Power Cables,246.0,High,No Planned Project,0.0,78,7
REQ_100315,Gujarat,Surat,Power & Energy,Frequent Load Shedding,,High,Under Construction,8989192.0,309,3
REQ_100316,Karnataka,Hubli-Dharwad,Sanitation & Waste,Lack of Public Toilets,357.0,Critical,Under Construction,15929049.0,113,4
REQ_100317,Maharashtra,Thane,Roads & Transport,Potholes,573.0,Critical,No Planned Project,0.0,230,10
REQ_100318,Telangana,Rangareddy,Water Supply,Contaminated Water,212.0,High,Pipeline,1784714.0,195,5
REQ_100319,West Bengal,Kolkata,Roads & Transport,Traffic Bottleneck,137.0,Low,No Planned Project,0.0,237,5
REQ_100320,Gujarat,Ahmedabad,Water Supply,Contaminated Water,77.0,High,No Planned Project,0.0,225,7
REQ_100321,Bihar,Bhagalpur,Power & Energy,Faulty Transformer,231.0,High,Pipeline,3486597.0,146,5
REQ_100322,Tamil Nadu,Salem,Roads & Transport,Potholes,1005.0,Low,Pipeline,3021720.0,283,5
REQ_100323,Uttar Pradesh,Prayagraj,Power & Energy,Faulty Transformer,95.0,Medium,Pipeline,3741723.0,74,4
REQ_100324,West Bengal,Kolkata,Digital & DPI,No Public Wi-Fi Spot,776.0,Medium,Pipeline,1189132.0,296,6
REQ_100325,West Bengal,Kolkata,Power & Energy,Faulty Transformer,1116.0,High,Pipeline,1122959.0,104,7
REQ_100326,Karnataka,Belagavi,Power & Energy,Hanging Power Cables,406.0,Medium,No Planned Project,0.0,142,6
REQ_100327,Telangana,Medchal-Malkajgiri,Water Supply,Low Water Pressure,294.0,High,No Planned Project,0.0,175,7
REQ_100328,Gujarat,Bhavnagar,Digital & DPI,No Public Wi-Fi Spot,,High,Pipeline,4495991.0,191,5
REQ_100329,Gujarat,Vadodara,Power & Energy,Frequent Load Shedding,19875.0,Critical,Under Construction,,139,6
REQ_100330,Maharashtra,Pune,Power & Energy,Frequent Load Shedding,134.0,High,Pipeline,2593884.0,159,5
REQ_100331,Maharashtra,Nagpur,Digital & DPI,Digital Payment Failures,151.0,High,Pipeline,4475041.0,185,5
REQ_100332,Tamil Nadu,Chennai,Digital & DPI,CSC Center Inaccessible,37.0,Low,Completed,5495411.0,128,1
REQ_100333,Karnataka,Mysuru,Roads & Transport,Traffic Bottleneck,442.0,Medium,Under Construction,39668908.0,154,2
REQ_100334,West Bengal,South 24 Parganas,Water Supply,Contaminated Water,178.0,High,Completed,14594565.0,316,3
REQ_100335,Gujarat,Vadodara,Digital & DPI,Poor Telecom Connectivity,441.0,Medium,No Planned Project,0.0,326,6
REQ_100336,Bihar,Gaya,Digital & DPI,CSC Center Inaccessible,682.0,Low,Pipeline,1444587.0,340,5
REQ_100337,Karnataka,Mangaluru,Sanitation & Waste,Lack of Public Toilets,95.0,Critical,No Planned Project,0.0,188,8
REQ_100338,Tamil Nadu,Salem,Digital & DPI,,241.0,Low,Under Construction,33857438.0,299,1
REQ_100339,Tamil Nadu,Madurai,Water Supply,Contaminated Water,95.0,,Completed,34092206.0,50,4
REQ_100340,Karnataka,Belagavi,Power & Energy,Faulty Transformer,342.0,Medium,No Planned Project,206406.0,334,6
REQ_100341,Tamil Nadu,Salem,Power & Energy,Faulty Transformer,215.0,Medium,No Planned Project,184786.0,254,6
REQ_100342,Karnataka,Bengaluru Urban,Power & Energy,Faulty Transformer,116.0,High,Under Construction,29834850.0,9,3
REQ_100343,Uttar Pradesh,Prayagraj,Power & Energy,Frequent Load Shedding,51.0,Medium,No Planned Project,0.0,344,6
REQ_100344,Karnataka,Hubli-Dharwad,Sanitation & Waste,Open Garbage Dumps,190.0,High,No Planned Project,0.0,229,7
REQ_100345,Telangana,Hyderabad,Digital & DPI,CSC Center Inaccessible,590.0,High,Completed,11593995.0,92,5
REQ_100346,Karnataka,Mysuru,Power & Energy,Faulty Transformer,1042.0,Critical,No Planned Project,0.0,211,10
REQ_100347,Tamil Nadu,Madurai,Roads & Transport,Traffic Bottleneck,202.0,Critical,No Planned Project,0.0,29,8
REQ_100348,Gujarat,Ahmedabad,Power & Energy,Hanging Power Cables,89.0,High,No Planned Project,312975.0,51,7
REQ_100349,Telangana,Hyderabad,Digital & DPI,No Public Wi-Fi Spot,379.0,Medium,Under Construction,12591381.0,271,2
REQ_100350,Tamil Nadu,Salem,Power & Energy,No Electricity Access,252.0,Medium,Pipeline,3328246.0,309,4
REQ_100351,maharashtra,Pune,Sanitation & Waste,Bio-waste Mismanagement,14.0,Medium,No Planned Project,0.0,168,6
REQ_100352,Maharashtra,Nagpur,Water Supply,Low Water Pressure,1466.0,High,No Planned Project,0.0,179,9
REQ_100353,Gujarat,Vadodara,Water Supply,Broken Pipeline,424.0,High,No Planned Project,0.0,315,7
REQ_100354,GUJARAT,Bhavnagar,Digital & DPI,Poor Telecom Connectivity,236.0,Medium,No Planned Project,0.0,96,6
REQ_100355,TELANGANA,Medchal-Malkajgiri,Water Supply,Low Water Pressure,236.0,Medium,Under Construction,31575623.0,277,2
REQ_100356,Uttar Pradesh,Varanasi,Water Supply,Low Water Pressure,394.0,Critical,No Planned Project,0.0,228,8
REQ_100357,Gujarat,Surat,Roads & Transport,Unpaved Roads,661.0,High,Under Construction,27841181.0,284,5
REQ_100358,Maharashtra,Nagpur,Digital & DPI,Digital Payment Failures,554.0,Critical,No Planned Project,0.0,252,10
REQ_100359,Karnataka,Belagavi,Digital & DPI,No Public Wi-Fi Spot,167.0,High,Completed,37469805.0,38,3
REQ_100360,Tamil Nadu,Trichy,Water Supply,Contaminated Water,140.0,High,Under Construction,21570587.0,182,3
REQ_100361,Maharashtra,Nagpur,Water Supply,Broken Pipeline,792.0,High,No Planned Project,0.0,134,9
REQ_100362,MAHARASHTRA,Mumbai Suburban,Water Supply,Low Water Pressure,121.0,High,No Planned Project,0.0,325,7
REQ_100363,Uttar Pradesh,Lucknow,Sanitation & Waste,Bio-waste Mismanagement,191.0,High,No Planned Project,0.0,111,7
REQ_100364,Telangana,Warangal,Power & Energy,No Electricity Access,298.0,High,No Planned Project,0.0,280,7
REQ_100365,Telangana,Rangareddy,Sanitation & Waste,Clogged Drainage,66.0,Medium,Completed,,35,2
REQ_100366,West Bengal,Kolkata,Digital & DPI,Digital Payment Failures,559.0,Medium,No Planned Project,0.0,285,8
REQ_100367,Uttar Pradesh,Lucknow,Roads & Transport,Missing Streetlights,341.0,,No Planned Project,0.0,227,8
REQ_100368,Karnataka,Hubli-Dharwad,Power & Energy,No Electricity Access,453.0,,No Planned Project,0.0,338,7
REQ_100369,Telangana,Medchal-Malkajgiri,Roads & Transport,Missing Streetlights,57.0,Critical,Completed,20614351.0,176,4
REQ_100370,Tamil Nadu,Madurai,Digital & DPI,No Public Wi-Fi Spot,188.0,Critical,Pipeline,4893247.0,150,6
REQ_100371,Gujarat,Surat,Digital & DPI,Digital Payment Failures,77.0,High,No Planned Project,0.0,232,7
REQ_100372,Uttar Pradesh,,Roads & Transport,Unpaved Roads,935.0,Medium,Completed,2863327.0,318,4
REQ_100373,Gujarat,Bhavnagar,Roads & Transport,Missing Streetlights,,High,Under Construction,32807905.0,42,3
REQ_100374,Maharashtra,Thane,Roads & Transport,Potholes,932.0,Low,Completed,21911918.0,235,3
REQ_100375,Tamil Nadu,Salem,Digital & DPI,No Public Wi-Fi Spot,1826.0,Low,No Planned Project,0.0,143,7
REQ_100376,Tamil Nadu,Chennai,Water Supply,Irregular Supply,500.0,Medium,Under Construction,,171,2
REQ_100377,Maharashtra,Mumbai Suburban,Roads & Transport,Missing Streetlights,465.0,Low,Under Construction,23228539.0,265,1
REQ_100378,Uttar Pradesh,Lucknow,Power & Energy,Frequent Load Shedding,716.0,High,Pipeline,1518589.0,20,7
REQ_100379,Maharashtra,Pune,Digital & DPI,Poor Telecom Connectivity,1563.0,High,Pipeline,1993886.0,324,7
REQ_100380,Gujarat,Bhavnagar,Sanitation & Waste,Open Garbage Dumps,946.0,,No Planned Project,0.0,321,9
REQ_100381,West Bengal,Kolkata,Sanitation & Waste,Clogged Drainage,553.0,Low,Pipeline,1291189.0,185,5
REQ_100382,Tamil Nadu,Madurai,Power & Energy,Frequent Load Shedding,284.0,High,No Planned Project,0.0,324,7
REQ_100383,Bihar,Darbhanga,Water Supply,Low Water Pressure,351.0,High,Pipeline,869957.0,28,5
REQ_100384,Bihar,Darbhanga,Roads & Transport,Potholes,215.0,Low,Under Construction,15272758.0,199,1
REQ_100385,Gujarat,Surat,Digital & DPI,Poor Telecom Connectivity,,Medium,Under Construction,17542917.0,270,2
REQ_100386,Karnataka,Mangaluru,Roads & Transport,Missing Streetlights,515.0,High,Under Construction,13090515.0,253,5
REQ_100387,Telangana,Medchal-Malkajgiri,Digital & DPI,Digital Payment Failures,218.0,,Pipeline,4087987.0,296,4
REQ_100388,Maharashtra,Mumbai Suburban,Sanitation & Waste,Open Garbage Dumps,540.0,Critical,No Planned Project,0.0,252,10
REQ_100389,Maharashtra,Nagpur,Roads & Transport,Traffic Bottleneck,115.0,High,No Planned Project,0.0,250,7
REQ_100390,Karnataka,Hubli-Dharwad,Power & Energy,Hanging Power Cables,632.0,Low,Pipeline,4772151.0,294,5
REQ_100391,Karnataka,Bengaluru Urban,Water Supply,Irregular Supply,407.0,High,Completed,45110895.0,314,3
REQ_100392,Gujarat,Vadodara,Power & Energy,No Electricity Access,604.0,High,No Planned Project,0.0,359,9
REQ_100393,Gujarat,Surat,Water Supply,Contaminated Water,474.0,Critical,Under Construction,13928498.0,198,4
REQ_100394,Karnataka,Mysuru,Roads & Transport,,104.0,Medium,Pipeline,1032875.0,189,4
REQ_100395,Tamil Nadu,Chennai,Roads & Transport,Potholes,126.0,Critical,No Planned Project,0.0,154,8
REQ_100396,Gujarat,Vadodara,Water Supply,Low Water Pressure,495.0,Medium,No Planned Project,112099.0,115,6
REQ_100397,West Bengal,,Sanitation & Waste,Open Garbage Dumps,,Medium,Under Construction,27020348.0,315,2
REQ_100398,Gujarat,Rajkot,Digital & DPI,Digital Payment Failures,161.0,High,No Planned Project,0.0,169,7
REQ_100399,Maharashtra,Nashik,Power & Energy,Faulty Transformer,279.0,Critical,No Planned Project,0.0,196,8
REQ_100400,Gujarat,Surat,Power & Energy,,406.0,High,Pipeline,2349234.0,220,5
REQ_100401,Tamil Nadu,Coimbatore,Power & Energy,Frequent Load Shedding,245.0,Medium,Under Construction,6245120.0,98,2
REQ_100402,Karnataka,Mysuru,Roads & Transport,Traffic Bottleneck,274.0,Medium,No Planned Project,0.0,174,6
REQ_100403,Maharashtra,Pune,Power & Energy,Hanging Power Cables,476.0,Low,No Planned Project,0.0,2100,5
REQ_100404,Gujarat,Rajkot,Digital & DPI,CSC Center Inaccessible,55.0,High,Under Construction,6708584.0,152,3
REQ_100405,Tamil Nadu,Chennai,Digital & DPI,CSC Center Inaccessible,527.0,Medium,No Planned Project,0.0,350,8
REQ_100406,West Bengal,North 24 Parganas,Water Supply,Contaminated Water,383.0,Critical,Under Construction,25603687.0,114,4
REQ_100407,Gujarat,Vadodara,Roads & Transport,Missing Streetlights,446.0,Critical,Pipeline,2667980.0,138,6
REQ_100408,Tamil Nadu,Trichy,Digital & DPI,CSC Center Inaccessible,474.0,Critical,Pipeline,3770328.0,311,6
REQ_100409,West Bengal,North 24 Parganas,Sanitation & Waste,Lack of Public Toilets,271.0,Low,No Planned Project,0.0,221,5
REQ_100410,Karnataka,Hubli-Dharwad,Roads & Transport,Potholes,566.0,Critical,No Planned Project,494863.0,65,10
REQ_100411,Gujarat,Surat,Roads & Transport,Traffic Bottleneck,976.0,Low,No Planned Project,0.0,278,7
REQ_100412,West Bengal,Kolkata,Digital & DPI,Digital Payment Failures,726.0,Medium,No Planned Project,0.0,187,8
REQ_100413,Maharashtra,Thane,Sanitation & Waste,Bio-waste Mismanagement,128.0,Medium,Under Construction,,346,2
REQ_100414,Karnataka,Bengaluru Urban,Water Supply,Low Water Pressure,818.0,Medium,Under Construction,18590946.0,330,4
REQ_100415,Maharashtra,Thane,Digital & DPI,No Public Wi-Fi Spot,1119.0,Medium,Under Construction,35413565.0,247,4
REQ_100416,Bihar,Gaya,Sanitation & Waste,Open Garbage Dumps,194.0,Medium,Under Construction,41330399.0,84,2
REQ_100417,Uttar Pradesh,Kanpur Nagar,Roads & Transport,Missing Streetlights,433.0,Low,No Planned Project,0.0,22,5
REQ_100418,Gujarat,Rajkot,Sanitation & Waste,Clogged Drainage,67.0,Low,No Planned Project,0.0,304,5
REQ_100419,West Bengal,South 24 Parganas,Roads & Transport,Potholes,666.0,High,Completed,15875854.0,120,5
REQ_100420,Uttar Pradesh,Varanasi,Digital & DPI,No Public Wi-Fi Spot,,High,Under Construction,,88,3
REQ_100421,Uttar Pradesh,Kanpur Nagar,Digital & DPI,No Public Wi-Fi Spot,624.0,Low,No Planned Project,0.0,130,7
REQ_100422,West Bengal,North 24 Parganas,Power & Energy,No Electricity Access,443.0,Medium,Pipeline,1645732.0,324,4
